W,LF_Name,LF,CI,CL,CV,FV,CR,FR,TR
Sucwoa,LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss ,55,-1,1,-1,-1-1,-1,-1,1
Sucwoa,LF56: Mortality or fitness reduction due to reduction in quality channel habitat,56,-1,1,-1,-1-1,-1,-1,1
Sucwoa,LF57: Mortality or fitness reduction due to reduction in quantity channel habitat ,57,-1,1,-1,-1-1,-1,-1,1
Sucwoa,LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat ,58,-1,1,-1,-1-1,-1,-1,1
Sucwoa,LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat ,59,-1,1,-1,-1-1,-1,-1,1
Sucwoa,LF60: Mortality or fitness reduction due to competition with hatchery fish,60,0,0,0,0,0,0,0
Sucwoa,LF61: Mortality or fitness reduction due to unfavourable water temperatures,61,-1,1,-1,-1-1,-1,-1,1
Sucwoa,LF62: Mortality or fitness reduction as a result of low dissolved oxygen,62,0,0,0,0,0,0,0
Sucwoa,LF63: Mortality or fitness reduction as a result of poor pH levels,63,0,0,0,0,0,0,0
Sucwoa,LF64: Mortality or fitness reduction due to increases in salinity,64,0,0,0,0,0,0,0
Sucwoa,LF65: Mortality or fitness reduction due to deleterious substances,65,0,0,0,0,0,0,0
Sucwoa,LF66: Mortality or fitness reduction due to ingestion of microplastics ,66,0,0,0,0,0,0,0
Sucwoa,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",67,-1,1,-1,-1-1,-1,-1,1
Sucwoa,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",68,-1,1,-1,-1-1,-1,-1,1
Sucwoa,LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.,69,0,0,0,0,0,0,0
Sucwoa,LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow,70,-1,1,-1,-1-1,-1,-1,1
Canton,LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species,1,-1,1,-1,-1-1,-1,-1,1
Canton,LF2:  Mortality or fitness reduction increased exposure to terrestrial predation,2,-1,1,-1,-1-1,-1,-1,1
Canton,LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing),3,1,1,1,31,1,1,1
Canton,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",4,1,1,1,31,1,1,1
Canton,LF5: Mortality or fitness reduction due to competition with invasive species,5,0,0,0,0,0,0,0
Canton,LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity),6,1,1,1,31,1,1,1
Canton,LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat,7,5,4,20,45,5,5,25
Canton,LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat,8,2,5,10,53,3,5,15
Canton,LF9: Mortality or fitness reduction due to fishing,9,2,5,10,53,3,5,15
Canton,LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates ,10,1,3,3,41,1,2,2
Canton,LF11: Mortality or fitness reduction due to unfavourable water temperatures,11,1,1,1,31,1,1,1
Canton,LF12: Mortality or fitness reduction as a result of low dissolved oxygen,12,-1,1,-1,-1-1,-1,-1,1
Canton,LF13: Mortality or fitness reduction as a result of poor pH levels,13,0,0,0,0,0,0,0
Canton,LF14: Mortality or fitness reduction as a result of changes to salinity,14,0,0,0,0,0,0,0
Canton,LF15: Mortality or fitness reduction due to deleterious substances,15,0,0,0,0,0,0,0
Canton,LF16: Mortality due to elevated levels of predation of eggs and alevin ,16,0,0,0,0,0,0,0
Canton,LF17: Mortality or fitness reduction due to predation by or presence of invasive species,17,1,1,1,31,1,1,1
Canton,LF18: Mortality due to redd disturbance by humans,18,1,1,1,31,1,1,1
Canton,LF19: Mortality or fitness reduction due to early alevin emergence,19,1,1,1,31,1,1,1
Canton,LF20: Mortality or fitness reduction due to redd overspawn,20,-1,1,-1,-1-1,-1,-1,1
Canton,LF21: Mortality or fitness reduction due to dewatered redds at low flows,21,1,1,1,31,1,1,1
Canton,LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour,22,-1,1,-1,-1-1,-1,-1,1
Canton,LF23: Mortality of eggs during incubation due to variable lake water levels,23,-1,1,-1,-1-1,-1,-1,1
Canton,LF24: Mortality of eggs due to lack of groundwater upwelling on lakeshore,24,0,0,0,0,0,0,0
Canton,LF25: Mortality or fitness reduction due to lower quality spawning gravel,25,0,0,0,0,0,0,0
Canton,LF26: Mortality or fitness reduction due to unfavourable water temperatures,26,-1,1,-1,-1-1,-1,-1,1
Canton,LF27: Mortality or fitness reduction as a result of low dissolved oxygen,27,0,0,0,0,0,0,0
Canton,LF28: Mortality or fitness reduction as a result of poor pH levels,28,0,0,0,0,0,0,0
Canton,LF29: Mortality or fitness reduction due to deleterious substances,29,0,0,0,0,0,0,0
Canton,LF30: Mortality or fitness reduction as a result of elevated predation,30,0,0,0,0,0,0,0
Canton,LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species,31,0,0,0,0,0,0,0
Canton,LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity,32,0,0,0,0,0,0,0
Canton,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",33,1,1,1,21,1,1,1
Canton,LF34: Mortality or fitness reduction due to competition from invasive species ,34,0,0,0,0,0,0,0
Canton,LF35: Mortality or fitness reduction as a result of lack of access to appropriate food,35,1,1,1,31,1,1,1
Canton,LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat,36,-1,1,-1,-1-1,-1,-1,1
Canton,LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat,37,4,5,20,55,5,5,25
Canton,LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat,38,4,5,20,55,5,5,25
Canton,LF39: Mortality or fitness reduction from stranding in rearing habitat,39,-1,1,-1,-1-1,-1,-1,1
Canton,LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing,40,-1,1,-1,-1-1,-1,-1,1
Canton,LF41: Mortality or fitness reduction as a result of competition with hatchery fry,41,-1,1,-1,-1-1,-1,-1,1
Canton,LF42: Mortality or fitness reduction due to unfavourable water temperatures,42,1,1,1,1,1,0,0
Canton,LF43: Mortality or fitness reduction as a result of low dissolved oxygen,43,1,1,1,31,1,1,1
Canton,LF44: Mortality or fitness reduction as a result of poor pH levels,44,0,0,0,0,0,0,0
Canton,LF45: Mortality or fitness reduction as a result of deleterious substances,45,0,0,0,0,0,0,0
Canton,LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments,46,0,0,0,0,0,0,0
Canton,LF47: Mortality or fitness reduction due to elevated predation,47,0,0,0,0,0,0,0
Canton,LF48: Mortality or fitness reduction due to predation by invasive species,48,1,1,1,31,1,1,1
Canton,LF49: Mortality or fitness reduction due to inter- and intra-specific competition,49,1,1,1,31,1,1,1
Canton,LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity,50,0,0,0,0,0,0,0
Canton,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",51,1,3,3,41,1,2,2
Canton,LF52: Mortality or fitness reduction as a result of lack of access to appropriate food,52,-1,1,-1,-1-1,-1,-1,1
Canton,LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms,53,0,0,0,0,0,0,0
Canton,LF54: Mortality or fitness reduction due to reduction in quality of beach habitat,54,1,1,1,31,1,1,1
Canton,LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss ,55,-1,1,-1,-1-1,-1,-1,1
Canton,LF56: Mortality or fitness reduction due to reduction in quality channel habitat,56,-1,1,-1,-1-1,-1,-1,1
Canton,LF57: Mortality or fitness reduction due to reduction in quantity channel habitat ,57,-1,1,-1,-1-1,-1,-1,1
Canton,LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat ,58,-1,1,-1,-1-1,-1,-1,1
Canton,LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat ,59,-1,1,-1,-1-1,-1,-1,1
Canton,LF60: Mortality or fitness reduction due to competition with hatchery fish,60,0,0,0,0,0,0,0
Canton,LF61: Mortality or fitness reduction due to unfavourable water temperatures,61,0,0,0,0,0,0,0
Canton,LF62: Mortality or fitness reduction as a result of low dissolved oxygen,62,-1,1,-1,-1-1,-1,-1,1
Canton,LF63: Mortality or fitness reduction as a result of poor pH levels,63,0,0,0,0,0,0,0
Canton,LF64: Mortality or fitness reduction due to increases in salinity,64,0,0,0,0,0,0,0
Canton,LF65: Mortality or fitness reduction due to deleterious substances,65,0,0,0,0,0,0,0
Canton,LF66: Mortality or fitness reduction due to ingestion of microplastics ,66,0,0,0,0,0,0,0
Canton,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",67,0,0,0,0,0,0,0
Canton,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",68,-1,1,-1,-1-1,-1,-1,1
Canton,LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.,69,5,5,25,45,5,5,25
Canton,LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow,70,-1,1,-1,-1-1,-1,-1,1
Conuma,LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species,1,1,2,2,51,1,2,2
Conuma,LF2:  Mortality or fitness reduction increased exposure to terrestrial predation,2,1,1,1,31,1,1,1
Conuma,LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing),3,1,1,1,31,1,1,1
Conuma,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",4,0,0,0,0,0,0,0
Conuma,LF5: Mortality or fitness reduction due to competition with invasive species,5,1,1,1,31,1,1,1
Conuma,LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity),6,5,5,25,55,5,5,25
Conuma,LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat,7,1,5,5,42,2,2,4
Conuma,LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat,8,1,5,5,42,2,2,4
Conuma,LF9: Mortality or fitness reduction due to fishing,9,1,2,2,41,1,2,2
Conuma,LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates ,10,1,1,1,31,1,1,1
Conuma,LF11: Mortality or fitness reduction due to unfavourable water temperatures,11,3,2,6,42,2,2,4
Conuma,LF12: Mortality or fitness reduction as a result of low dissolved oxygen,12,0,0,0,0,0,0,0
Conuma,LF13: Mortality or fitness reduction as a result of poor pH levels,13,0,0,0,0,0,0,0
Conuma,LF14: Mortality or fitness reduction as a result of changes to salinity,14,0,0,0,0,0,0,0
Conuma,LF15: Mortality or fitness reduction due to deleterious substances,15,0,0,0,0,0,0,0
Conuma,LF16: Mortality due to elevated levels of predation of eggs and alevin ,16,1,1,1,31,1,1,1
Conuma,LF17: Mortality or fitness reduction due to predation by or presence of invasive species,17,2,1,2,31,1,1,1
Conuma,LF18: Mortality due to redd disturbance by humans,18,1,1,1,31,1,1,1
Conuma,LF19: Mortality or fitness reduction due to early alevin emergence,19,-1,1,-1,-1-1,-1,-1,1
Conuma,LF20: Mortality or fitness reduction due to redd overspawn,20,1,1,1,31,1,1,1
Conuma,LF21: Mortality or fitness reduction due to dewatered redds at low flows,21,-1,1,-1,-1-1,-1,-1,1
Conuma,LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour,22,-1,1,-1,-1-1,-1,-1,1
Conuma,LF23: Mortality of eggs during incubation due to variable lake water levels,23,0,0,0,0,0,0,0
Conuma,LF24: Mortality of eggs due to lack of groundwater upwelling on lakeshore,24,0,0,0,0,0,0,0
Conuma,LF25: Mortality or fitness reduction due to lower quality spawning gravel,25,0,0,0,0,0,0,0
Conuma,LF26: Mortality or fitness reduction due to unfavourable water temperatures,26,0,0,0,0,0,0,0
Conuma,LF27: Mortality or fitness reduction as a result of low dissolved oxygen,27,0,0,0,0,0,0,0
Conuma,LF28: Mortality or fitness reduction as a result of poor pH levels,28,0,0,0,0,0,0,0
Conuma,LF29: Mortality or fitness reduction due to deleterious substances,29,0,0,0,0,0,0,0
Conuma,LF30: Mortality or fitness reduction as a result of elevated predation,30,0,0,0,0,0,0,0
Conuma,LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species,31,0,0,0,0,0,0,0
Conuma,LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity,32,1,1,1,31,1,1,1
Conuma,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",33,0,0,0,0,0,0,0
Conuma,LF34: Mortality or fitness reduction due to competition from invasive species ,34,1,1,1,31,1,1,1
Conuma,LF35: Mortality or fitness reduction as a result of lack of access to appropriate food,35,-1,1,-1,-1-1,-1,-1,1
Conuma,LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat,36,4,5,20,55,5,5,25
Conuma,LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat,37,4,5,20,55,5,5,25
Conuma,LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat,38,-1,1,-1,-1-1,-1,-1,1
Conuma,LF39: Mortality or fitness reduction from stranding in rearing habitat,39,-1,1,-1,-1-1,-1,-1,1
Conuma,LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing,40,0,0,0,0,0,0,0
Conuma,LF41: Mortality or fitness reduction as a result of competition with hatchery fry,41,2,3,6,32,2,1,2
Conuma,LF42: Mortality or fitness reduction due to unfavourable water temperatures,42,1,1,1,31,1,1,1
Conuma,LF43: Mortality or fitness reduction as a result of low dissolved oxygen,43,0,0,0,0,0,0,0
Conuma,LF44: Mortality or fitness reduction as a result of poor pH levels,44,0,0,0,0,0,0,0
Conuma,LF45: Mortality or fitness reduction as a result of deleterious substances,45,0,0,0,0,0,0,0
Conuma,LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments,46,0,0,0,0,0,0,0
Conuma,LF47: Mortality or fitness reduction due to elevated predation,47,1,1,1,31,1,1,1
Conuma,LF48: Mortality or fitness reduction due to predation by invasive species,48,1,1,1,31,1,1,1
Conuma,LF49: Mortality or fitness reduction due to inter- and intra-specific competition,49,0,0,0,0,0,0,0
Conuma,LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity,50,1,3,3,41,1,2,2
Conuma,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",51,-1,1,-1,-1-1,-1,-1,1
Conuma,LF52: Mortality or fitness reduction as a result of lack of access to appropriate food,52,0,0,0,0,0,0,0
Conuma,LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms,53,1,1,1,31,1,1,1
Conuma,LF54: Mortality or fitness reduction due to reduction in quality of beach habitat,54,-1,1,-1,-1-1,-1,-1,1
Conuma,LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss ,55,-1,1,-1,-1-1,-1,-1,1
Conuma,LF56: Mortality or fitness reduction due to reduction in quality channel habitat,56,-1,1,-1,-1-1,-1,-1,1
Conuma,LF57: Mortality or fitness reduction due to reduction in quantity channel habitat ,57,-1,1,-1,-1-1,-1,-1,1
Conuma,LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat ,58,-1,1,-1,-1-1,-1,-1,1
Conuma,LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat ,59,-1,1,-1,-1-1,-1,-1,1
Conuma,LF60: Mortality or fitness reduction due to competition with hatchery fish,60,0,0,0,0,0,0,0
Conuma,LF61: Mortality or fitness reduction due to unfavourable water temperatures,61,-1,1,-1,-1-1,-1,-1,1
Conuma,LF62: Mortality or fitness reduction as a result of low dissolved oxygen,62,0,0,0,0,0,0,0
Conuma,LF63: Mortality or fitness reduction as a result of poor pH levels,63,0,0,0,0,0,0,0
Conuma,LF64: Mortality or fitness reduction due to increases in salinity,64,0,0,0,0,0,0,0
Conuma,LF65: Mortality or fitness reduction due to deleterious substances,65,0,0,0,0,0,0,0
Conuma,LF66: Mortality or fitness reduction due to ingestion of microplastics ,66,0,0,0,0,0,0,0
Conuma,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",67,-1,1,-1,-1-1,-1,-1,1
Conuma,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",68,5,5,25,55,5,5,25
Conuma,LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.,69,5,5,25,55,5,5,25
Conuma,LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow,70,0,0,0,0,0,0,0
Artlish,LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species,1,3,4,12,43,3,4,12
Artlish,LF2:  Mortality or fitness reduction increased exposure to terrestrial predation,2,1,1,1,31,1,1,1
Artlish,LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing),3,1,1,1,31,1,1,1
Artlish,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",4,0,0,0,0,0,0,0
Artlish,LF5: Mortality or fitness reduction due to competition with invasive species,5,2,2,4,32,2,1,2
Artlish,LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity),6,5,5,25,45,5,5,25
Artlish,LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat,7,1,1,1,31,1,1,1
Artlish,LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat,8,1,1,1,31,1,1,1
Artlish,LF9: Mortality or fitness reduction due to fishing,9,1,1,1,31,1,1,1
Artlish,LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates ,10,2,2,4,32,2,1,2
Artlish,LF11: Mortality or fitness reduction due to unfavourable water temperatures,11,1,1,1,31,1,1,1
Artlish,LF12: Mortality or fitness reduction as a result of low dissolved oxygen,12,0,0,0,0,0,0,0
Artlish,LF13: Mortality or fitness reduction as a result of poor pH levels,13,0,0,0,0,0,0,0
Artlish,LF14: Mortality or fitness reduction as a result of changes to salinity,14,0,0,0,0,0,0,0
Artlish,LF15: Mortality or fitness reduction due to deleterious substances,15,0,0,0,0,0,0,0
Artlish,LF16: Mortality due to elevated levels of predation of eggs and alevin ,16,1,1,1,31,1,1,1
Artlish,LF17: Mortality or fitness reduction due to predation by or presence of invasive species,17,1,1,1,31,1,1,1
Artlish,LF18: Mortality due to redd disturbance by humans,18,1,1,1,31,1,1,1
Artlish,LF19: Mortality or fitness reduction due to early alevin emergence,19,-1,1,-1,-1-1,-1,-1,1
Artlish,LF20: Mortality or fitness reduction due to redd overspawn,20,1,1,1,31,1,1,1
Artlish,LF21: Mortality or fitness reduction due to dewatered redds at low flows,21,5,2,10,43,3,4,12
Artlish,LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour,22,5,5,25,45,5,5,25
Artlish,LF23: Mortality of eggs during incubation due to variable lake water levels,23,0,0,0,0,0,0,0
Artlish,LF24: Mortality of eggs due to lack of groundwater upwelling on lakeshore,24,0,0,0,0,0,0,0
Artlish,LF25: Mortality or fitness reduction due to lower quality spawning gravel,25,-1,1,-1,-1-1,-1,-1,1
Artlish,LF26: Mortality or fitness reduction due to unfavourable water temperatures,26,0,0,0,0,0,0,0
Artlish,LF27: Mortality or fitness reduction as a result of low dissolved oxygen,27,0,0,0,0,0,0,0
Artlish,LF28: Mortality or fitness reduction as a result of poor pH levels,28,0,0,0,0,0,0,0
Artlish,LF29: Mortality or fitness reduction due to deleterious substances,29,0,0,0,0,0,0,0
Artlish,LF30: Mortality or fitness reduction as a result of elevated predation,30,0,0,0,0,0,0,0
Artlish,LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species,31,0,0,0,0,0,0,0
Artlish,LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity,32,1,1,1,31,1,1,1
Artlish,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",33,1,1,1,31,1,1,1
Artlish,LF34: Mortality or fitness reduction due to competition from invasive species ,34,1,1,1,31,1,1,1
Artlish,LF35: Mortality or fitness reduction as a result of lack of access to appropriate food,35,0,0,0,0,0,0,0
Artlish,LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat,36,2,4,8,43,3,4,12
Artlish,LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat,37,2,4,8,43,3,4,12
Artlish,LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat,38,2,4,8,43,3,4,12
Artlish,LF39: Mortality or fitness reduction from stranding in rearing habitat,39,-1,1,-1,-1-1,-1,-1,1
Artlish,LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing,40,2,3,6,42,2,2,4
Artlish,LF41: Mortality or fitness reduction as a result of competition with hatchery fry,41,1,1,1,31,1,1,1
Artlish,LF42: Mortality or fitness reduction due to unfavourable water temperatures,42,1,1,1,31,1,1,1
Artlish,LF43: Mortality or fitness reduction as a result of low dissolved oxygen,43,0,0,0,0,0,0,0
Artlish,LF44: Mortality or fitness reduction as a result of poor pH levels,44,0,0,0,0,0,0,0
Artlish,LF45: Mortality or fitness reduction as a result of deleterious substances,45,0,0,0,0,0,0,0
Artlish,LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments,46,0,0,0,0,0,0,0
Artlish,LF47: Mortality or fitness reduction due to elevated predation,47,1,1,1,31,1,1,1
Artlish,LF48: Mortality or fitness reduction due to predation by invasive species,48,1,1,1,31,1,1,1
Artlish,LF49: Mortality or fitness reduction due to inter- and intra-specific competition,49,0,0,0,0,0,0,0
Artlish,LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity,50,1,1,1,31,1,1,1
Artlish,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",51,1,1,1,31,1,1,1
Artlish,LF52: Mortality or fitness reduction as a result of lack of access to appropriate food,52,0,0,0,0,0,0,0
Artlish,LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms,53,2,2,4,32,2,1,2
Artlish,LF54: Mortality or fitness reduction due to reduction in quality of beach habitat,54,0,0,0,0,0,0,0
Artlish,LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss ,55,0,0,0,0,0,0,0
Artlish,LF56: Mortality or fitness reduction due to reduction in quality channel habitat,56,0,0,0,0,0,0,0
Artlish,LF57: Mortality or fitness reduction due to reduction in quantity channel habitat ,57,0,0,0,0,0,0,0
Artlish,LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat ,58,-1,1,-1,-1-1,-1,-1,1
Artlish,LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat ,59,-1,1,-1,-1-1,-1,-1,1
Artlish,LF60: Mortality or fitness reduction due to competition with hatchery fish,60,0,0,0,0,0,0,0
Artlish,LF61: Mortality or fitness reduction due to unfavourable water temperatures,61,1,1,1,31,1,1,1
Artlish,LF62: Mortality or fitness reduction as a result of low dissolved oxygen,62,0,0,0,0,0,0,0
Artlish,LF63: Mortality or fitness reduction as a result of poor pH levels,63,0,0,0,0,0,0,0
Artlish,LF64: Mortality or fitness reduction due to increases in salinity,64,0,0,0,0,0,0,0
Artlish,LF65: Mortality or fitness reduction due to deleterious substances,65,0,0,0,0,0,0,0
Artlish,LF66: Mortality or fitness reduction due to ingestion of microplastics ,66,0,0,0,0,0,0,0
Artlish,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",67,4,5,20,35,5,5,25
Artlish,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",68,2,5,10,23,3,2,6
Artlish,LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.,69,1,1,1,31,1,1,1
Artlish,LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow,70,1,1,1,31,1,1,1
Kaouk,LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species,1,3,1,3,31,1,1,1
Kaouk,LF2:  Mortality or fitness reduction increased exposure to terrestrial predation,2,1,1,1,31,1,1,1
Kaouk,LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing),3,1,1,1,31,1,1,1
Kaouk,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",4,0,0,0,0,0,0,0
Kaouk,LF5: Mortality or fitness reduction due to competition with invasive species,5,1,1,1,31,1,1,1
Kaouk,LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity),6,3,1,3,51,1,2,2
Kaouk,LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat,7,1,1,1,31,1,1,1
Kaouk,LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat,8,1,1,1,31,1,1,1
Kaouk,LF9: Mortality or fitness reduction due to fishing,9,2,2,4,32,2,1,2
Kaouk,LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates ,10,1,1,1,31,1,1,1
Kaouk,LF11: Mortality or fitness reduction due to unfavourable water temperatures,11,1,1,1,31,1,1,1
Kaouk,LF12: Mortality or fitness reduction as a result of low dissolved oxygen,12,0,0,0,0,0,0,0
Kaouk,LF13: Mortality or fitness reduction as a result of poor pH levels,13,0,0,0,0,0,0,0
Kaouk,LF14: Mortality or fitness reduction as a result of changes to salinity,14,0,0,0,0,0,0,0
Kaouk,LF15: Mortality or fitness reduction due to deleterious substances,15,0,0,0,0,0,0,0
Kaouk,LF16: Mortality due to elevated levels of predation of eggs and alevin ,16,1,1,1,31,1,1,1
Kaouk,LF17: Mortality or fitness reduction due to predation by or presence of invasive species,17,1,1,1,31,1,1,1
Kaouk,LF18: Mortality due to redd disturbance by humans,18,1,1,1,31,1,1,1
Kaouk,LF19: Mortality or fitness reduction due to early alevin emergence,19,0,0,0,0,0,0,0
Kaouk,LF20: Mortality or fitness reduction due to redd overspawn,20,1,1,1,31,1,1,1
Kaouk,LF21: Mortality or fitness reduction due to dewatered redds at low flows,21,5,2,10,43,3,4,12
Kaouk,LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour,22,5,5,25,45,5,5,25
Kaouk,LF23: Mortality of eggs during incubation due to variable lake water levels,23,0,0,0,0,0,0,0
Kaouk,LF24: Mortality of eggs due to lack of groundwater upwelling on lakeshore,24,0,0,0,0,0,0,0
Kaouk,LF25: Mortality or fitness reduction due to lower quality spawning gravel,25,0,0,0,0,0,0,0
Kaouk,LF26: Mortality or fitness reduction due to unfavourable water temperatures,26,0,0,0,0,0,0,0
Kaouk,LF27: Mortality or fitness reduction as a result of low dissolved oxygen,27,0,0,0,0,0,0,0
Kaouk,LF28: Mortality or fitness reduction as a result of poor pH levels,28,0,0,0,0,0,0,0
Kaouk,LF29: Mortality or fitness reduction due to deleterious substances,29,0,0,0,0,0,0,0
Kaouk,LF30: Mortality or fitness reduction as a result of elevated predation,30,0,0,0,0,0,0,0
Kaouk,LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species,31,0,0,0,0,0,0,0
Kaouk,LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity,32,1,1,1,31,1,1,1
Kaouk,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",33,1,1,1,31,1,1,1
Kaouk,LF34: Mortality or fitness reduction due to competition from invasive species ,34,1,1,1,31,1,1,1
